theta,flutter speed
-77.27,32.65811921
-77.26,32.65819888
-77.25,32.6582632
-77.24,32.65834299
-77.23,32.65840742
-77.22,32.65848732
-77.21,32.65855186
-77.2,32.65863188
-77.19,32.65869654
-77.18,32.65877667
-77.17,32.65884145
-77.16,32.65892169
-77.15,32.65898658
-77.14,32.65906694
-77.13,32.65913195
-77.12,32.65921242
-77.11,32.65927754
-77.1,32.65935813
-77.09,32.65942336
-77.08,32.65950407
-77.07,32.65956942
-77.06,32.65965024
-77.05,32.6597157
-77.04,32.65979664
-77.03,32.65986222
-77.02,32.65994327
-77.01,32.66000896
-77,32.66009013
-76.99,32.66015594
-76.98,32.66023722
-76.97,32.66030315
-76.96,32.66038454
-76.95,32.66045058
-76.94,32.6605321
-76.93,32.66059825
-76.92,32.66067988
-76.91,32.66074615
-76.9,32.6608279
-76.89,32.66089428
-76.88,32.66097614
-76.87,32.66104264
-76.86,32.6611092
-76.85,32.66119124
-76.84,32.66125791
-76.83,32.66134006
-76.82,32.66140685
-76.81,32.66148912
-76.8,32.66155603
-76.79,32.66163841
-76.78,32.66170543
-76.77,32.66178793
-76.76,32.66185507
-76.75,32.66193768
-76.74,32.66200494
-76.73,32.66208767
-76.72,32.66215504
-76.71,32.66223789
-76.7,32.66230537
-76.69,32.66238834
-76.68,32.66245594
-76.67,32.66253902
-76.66,32.66260674
-76.65,32.66268994
-76.64,32.66275777
-76.63,32.66284109
-76.62,32.66290904
-76.61,32.66299247
-76.6,32.66306054
-76.59,32.66314409
-76.58,32.66321227
-76.57,32.66329594
-76.56,32.66336424
-76.55,32.66344802
-76.54,32.66351644
-76.53,32.66360034
-76.52,32.66366887
-76.51,32.66375289
-76.5,32.66382154
-76.49,32.66390567
-76.48,32.66397444
-76.47,32.66405869
-76.46,32.66412758
-76.45,32.66421194
-76.44,32.66428095
-76.43,32.66436543
-76.42,32.66443455
-76.41,32.66451916
-76.4,32.66458839
-76.39,32.66467311
-76.38,32.66474247
-76.37,32.66481188
-76.36,32.66489678
-76.35,32.66496631
-76.34,32.66505132
-76.33,32.66512097
-76.32,32.6652061
-76.31,32.66527587
-76.3,32.66536112
-76.29,32.665431
-76.28,32.66551637
-76.27,32.66558637
-76.26,32.66567186
-76.25,32.66574198
-76.24,32.66582758
-76.23,32.66589782
-76.22,32.66598354
-76.21,32.6660539
-76.2,32.66613973
-76.19,32.66621021
-76.18,32.66629616
-76.17,32.66636676
-76.16,32.66645283
-76.15,32.66652354
-76.14,32.66660974
-76.13,32.66668057
-76.12,32.66676688
-76.11,32.66683783
-76.1,32.66692426
-76.09,32.66699532
-76.08,32.66708187
-76.07,32.66715306
-76.06,32.66723972
-76.05,32.66731103
-76.04,32.66739781
-76.03,32.66746923
-76.02,32.66755614
-76.01,32.66762768
-76,32.6677147
-75.99,32.66778636
-75.98,32.66787351
-75.97,32.66794528
-75.96,32.66803255
-75.95,32.66810444
-75.94,32.6681764
-75.93,32.66826384
-75.92,32.66833592
-75.91,32.66842348
-75.9,32.66849567
-75.89,32.66858335
-75.88,32.66865567
-75.87,32.66874346
-75.86,32.6688159
-75.85,32.66890382
-75.84,32.66897637
-75.83,32.66906441
-75.82,32.66913708
-75.81,32.66922524
-75.8,32.66929803
-75.79,32.6693863
-75.78,32.66945922
-75.77,32.66954761
-75.76,32.66962064
-75.75,32.66970916
-75.74,32.66978231
-75.73,32.66987095
-75.72,32.66994422
-75.71,32.67003297
-75.7,32.67010637
-75.69,32.67019524
-75.68,32.67026875
-75.67,32.67035775
-75.66,32.67043138
-75.65,32.6705205
-75.64,32.67059425
-75.63,32.67068348
-75.62,32.67075736
-75.61,32.67084671
-75.6,32.6709207
-75.59,32.67101018
-75.58,32.67108429
-75.57,32.67117389
-75.56,32.67124813
-75.55,32.67132242
-75.54,32.6714122
-75.53,32.67148661
-75.52,32.67157651
-75.51,32.67165105
-75.5,32.67174106
-75.49,32.67181572
-75.48,32.67190586
-75.47,32.67198064
-75.46,32.6720709
-75.45,32.6721458
-75.44,32.67223618
-75.43,32.6723112
-75.42,32.6724017
-75.41,32.67247684
-75.4,32.67256746
-75.39,32.67264273
-75.38,32.67273347
-75.37,32.67280885
-75.36,32.67289972
-75.35,32.67297522
-75.34,32.67306621
-75.33,32.67314184
-75.32,32.67323295
-75.31,32.67330869
-75.3,32.67339992
-75.29,32.67347579
-75.28,32.67356715
-75.27,32.67364314
-75.26,32.67373461
-75.25,32.67381072
-75.24,32.67390232
-75.23,32.67397855
-75.22,32.67407027
-75.21,32.67414662
-75.2,32.67422304
-75.19,32.67431494
-75.18,32.67439148
-75.17,32.6744835
-75.16,32.67456016
-75.15,32.67465231
-75.14,32.67472909
-75.13,32.67482136
-75.12,32.67489826
-75.11,32.67499065
-75.1,32.67506768
-75.09,32.67516019
-75.08,32.67523734
-75.07,32.67532998
-75.06,32.67540725
-75.05,32.67550001
-75.04,32.6755774
-75.03,32.67567028
-75.02,32.6757478
-75.01,32.6758408
-75,32.67591844
-74.99,32.67601156
-74.98,32.67608933
-74.97,32.67618258
-74.96,32.67626046
-74.95,32.67635383
-74.94,32.67643184
-74.93,32.67652534
-74.92,32.67660347
-74.91,32.67669708
-74.9,32.67677534
-74.89,32.67685365
-74.88,32.67694746
-74.87,32.6770259
-74.86,32.67711982
-74.85,32.67719838
-74.84,32.67729243
-74.83,32.67737112
-74.82,32.67746529
-74.81,32.6775441
-74.8,32.6776384
-74.79,32.67771733
-74.78,32.67781175
-74.77,32.67789081
-74.76,32.67798535
-74.75,32.67806453
-74.74,32.6781592
-74.73,32.6782385
-74.72,32.6783333
-74.71,32.67841272
-74.7,32.67850764
-74.69,32.67858719
-74.68,32.67868223
-74.67,32.67876191
-74.66,32.67885707
-74.65,32.67893687
-74.64,32.67903216
-74.63,32.67911209
-74.62,32.67919207
-74.61,32.67928755
-74.6,32.67936766
-74.59,32.67946326
-74.58,32.67954349
-74.57,32.67963922
-74.56,32.67971958
-74.55,32.67981543
-74.54,32.67989591
-74.53,32.67999189
-74.52,32.68007249
-74.51,32.68016859
-74.5,32.68024933
-74.49,32.68034555
-74.48,32.68042641
-74.47,32.68052276
-74.46,32.68060374
-74.45,32.68070022
-74.44,32.68078132
-74.43,32.68087792
-74.42,32.68095916
-74.41,32.68105588
-74.4,32.68113724
-74.39,32.68123409
-74.38,32.68131557
-74.37,32.68141255
-74.36,32.68149416
-74.35,32.68157583
-74.34,32.68167299
-74.33,32.68175479
-74.32,32.68185208
-74.31,32.68193401
-74.3,32.68203142
-74.29,32.68211347
-74.28,32.68221101
-74.27,32.68229318
-74.26,32.68239085
-74.25,32.68247315
-74.24,32.68257094
-74.23,32.68265337
-74.22,32.68275129
-74.21,32.68283384
-74.2,32.68293189
-74.19,32.68301457
-74.18,32.68311274
-74.17,32.68319554
-74.16,32.68329384
-74.15,32.68337677
-74.14,32.6834752
-74.13,32.68355825
-74.12,32.68364137
-74.11,32.68373999
-74.1,32.68382324
-74.09,32.68392198
-74.08,32.68400535
-74.07,32.68410422
-74.06,32.68418772
-74.05,32.68428671
-74.04,32.68437034
-74.03,32.68446946
-74.02,32.68455322
-74.01,32.68465246
-74,32.68473635
-73.99,32.68483572
-73.98,32.68491973
-73.97,32.68501923
-73.96,32.68510337
-73.95,32.685203
-73.94,32.68528726
-73.93,32.68538702
-73.92,32.68547141
-73.91,32.68557129
-73.9,32.68565581
-73.89,32.68574039
-73.88,32.68584047
-73.87,32.68592517
-73.86,32.68602538
-73.85,32.68611021
-73.84,32.68621055
-73.83,32.68629551
-73.82,32.68639597
-73.81,32.68648106
-73.8,32.68658165
-73.79,32.68666687
-73.78,32.68676758
-73.77,32.68685293
-73.76,32.68695377
-73.75,32.68703925
-73.74,32.68714022
-73.73,32.68722583
-73.72,32.68732693
-73.71,32.68741266
-73.7,32.68751389
-73.69,32.68759975
-73.68,32.68768567
-73.67,32.68778709
-73.66,32.68787315
-73.65,32.6879747
-73.64,32.68806088
-73.63,32.68816256
-73.62,32.68824887
-73.61,32.68835068
-73.6,32.68843712
-73.59,32.68853905
-73.58,32.68862562
-73.57,32.68872769
-73.56,32.68881438
-73.55,32.68891658
-73.54,32.6890034
-73.53,32.68910573
-73.52,32.68919268
-73.51,32.68929514
-73.5,32.68938222
-73.49,32.68946937
-73.48,32.68957202
-73.47,32.6896593
-73.46,32.68976207
-73.45,32.68984948
-73.44,32.68995239
-73.43,32.69003993
-73.42,32.69014296
-73.41,32.69023063
-73.4,32.6903338
-73.39,32.69042159
-73.38,32.69052489
-73.37,32.69061282
-73.36,32.69071624
-73.35,32.6908043
-73.34,32.69090785
-73.33,32.69099604
-73.32,32.69109973
-73.31,32.69118804
-73.3,32.69127643
-73.29,32.69138031
-73.28,32.69146882
-73.27,32.69157283
-73.26,32.69166148
-73.25,32.69176562
-73.24,32.69185439
-73.23,32.69195866
-73.22,32.69204757
-73.21,32.69215197
-73.2,32.69224101
-73.19,32.69234554
-73.18,32.69243471
-73.17,32.69253937
-73.16,32.69262867
-73.15,32.69273346
-73.14,32.69282289
-73.13,32.69291239
-73.12,32.69301738
-73.11,32.693107
-73.1,32.69321213
-73.09,32.69330188
-73.08,32.69340714
-73.07,32.69349702
-73.06,32.69360241
-73.05,32.69369243
-73.04,32.69379794
-73.03,32.69388809
-73.02,32.69399374
-73.01,32.69408403
-73,32.69418981
-72.99,32.69428022
-72.98,32.69438613
-72.97,32.69447668
-72.96,32.69456729
-72.95,32.6946734
-72.94,32.69476414
-72.93,32.69487038
-72.92,32.69496126
-72.91,32.69506763
-72.9,32.69515864
-72.89,32.69526515
-72.88,32.69535629
-72.87,32.69546292
-72.86,32.6955542
-72.85,32.69566097
-72.84,32.69575237
-72.83,32.69585928
-72.82,32.69595081
-72.81,32.69604241
-72.8,32.69614952
-72.79,32.69624125
-72.78,32.69634849
-72.77,32.69644036
-72.76,32.69654773
-72.75,32.69663973
-72.74,32.69674723
-72.73,32.69683936
-72.72,32.696947
-72.71,32.69703926
-72.7,32.69714703
-72.69,32.69723943
-72.68,32.69734733
-72.67,32.69743987
-72.66,32.69753247
-72.65,32.69764057
-72.64,32.6977333
-72.63,32.69784154
-72.62,32.6979344
-72.61,32.69804277
-72.6,32.69813577
-72.59,32.69824427
-72.58,32.69833741
-72.57,32.69844604
-72.56,32.69853931
-72.55,32.69864808
-72.54,32.69874148
-72.53,32.69885039
-72.52,32.69894392
-72.51,32.69903753
-72.5,32.69914663
-72.49,32.69924037
-72.48,32.69934961
-72.47,32.69944348
-72.46,32.69955285
-72.45,32.69964686
-72.44,32.69975637
-72.43,32.69985051
-72.42,32.69996015
-72.41,32.70005442
-72.4,32.7001642
-72.39,32.70025861
-72.38,32.70035309
-72.37,32.70046307
-72.36,32.70055768
-72.35,32.70066779
-72.34,32.70076254
-72.33,32.70087279
-72.32,32.70096767
-72.31,32.70107805
-72.3,32.70117307
-72.29,32.70128359
-72.28,32.70137874
-72.27,32.7014894
-72.26,32.70158468
-72.25,32.70168004
-72.24,32.7017909
-72.23,32.70188639
-72.22,32.70199738
-72.21,32.70209301
-72.2,32.70220414
-72.19,32.7022999
-72.18,32.70241117
-72.17,32.70250706
-72.16,32.70261846
-72.15,32.7027145
-72.14,32.70282603
-72.13,32.7029222
-72.12,32.70301844
-72.11,32.70313018
-72.1,32.70322656
-72.09,32.70333843
-72.08,32.70343494
-72.07,32.70354696
-72.06,32.7036436
-72.05,32.70375575
-72.04,32.70385254
-72.03,32.70396482
-72.02,32.70406174
-72.01,32.70417417
-72,32.70427122
-71.99,32.70436835
-71.98,32.70448098
-71.97,32.70457824
-71.96,32.704691
-71.95,32.7047884
-71.94,32.7049013
-71.93,32.70499884
-71.92,32.70511188
-71.91,32.70520955
-71.9,32.70532273
-71.89,32.70542054
-71.88,32.70551842
-71.87,32.7056318
-71.86,32.70572982
-71.85,32.70584334
-71.84,32.70594149
-71.83,32.70605515
-71.82,32.70615344
-71.81,32.70626724
-71.8,32.70636566
-71.79,32.7064796
-71.78,32.70657816
-71.77,32.70669224
-71.76,32.70679094
-71.75,32.70688971
-71.74,32.70700399
-71.73,32.70710291
-71.72,32.70721732
-71.71,32.70731637
-71.7,32.70743093
-71.69,32.70753012
-71.68,32.70764481
-71.67,32.70774414
-71.66,32.70785897
-71.65,32.70795844
-71.64,32.70805797
-71.63,32.70817301
-71.62,32.70827268
-71.61,32.70838786
-71.6,32.70848767
-71.59,32.70860299
-71.58,32.70870294
-71.57,32.7088184
-71.56,32.70891849
-71.55,32.70903409
-71.54,32.70913432
-71.53,32.70923461
-71.52,32.70935042
-71.51,32.70945086
-71.5,32.7095668
-71.49,32.70966738
-71.48,32.70978347
-71.47,32.70988418
-71.46,32.71000041
-71.45,32.71010126
-71.44,32.71021763
-71.43,32.71031862
-71.42,32.71041969
-71.41,32.71053626
-71.4,32.71063747
-71.39,32.71075418
-71.38,32.71085553
-71.37,32.71097238
-71.36,32.71107387
-71.35,32.71119086
-71.34,32.71129249
-71.33,32.71139418
-71.32,32.71151139
-71.31,32.71161323
-71.3,32.71173057
-71.29,32.71183255
-71.28,32.71195004
-71.27,32.71205215
-71.26,32.71216978
-71.25,32.71227204
-71.24,32.71238981
-71.23,32.71249221
-71.22,32.71259468
-71.21,32.71271266
-71.2,32.71281527
-71.19,32.71293339
-71.18,32.71303614
-71.17,32.7131544
-71.16,32.71325729
-71.15,32.7133757
-71.14,32.71347873
-71.13,32.71358184
-71.12,32.71370045
-71.11,32.7138037
-71.1,32.71392246
-71.09,32.71402584
-71.08,32.71414474
-71.07,32.71424827
-71.06,32.71436731
-71.05,32.71447099
-71.04,32.71457473
-71.03,32.71469398
-71.02,32.71479787
-71.01,32.71491726
-71,32.71502129
-70.99,32.71514083
-70.98,32.715245
-70.97,32.71536468
-70.96,32.71546899
-70.95,32.71557337
-70.94,32.71569327
-70.93,32.71579779
-70.92,32.71591783
-70.91,32.7160225
-70.9,32.71614268
-70.89,32.71624749
-70.88,32.71636781
-70.87,32.71647276
-70.86,32.71657779
-70.85,32.71669833
-70.84,32.71680349
-70.83,32.71692418
-70.82,32.71702949
-70.81,32.71715031
-70.8,32.71725576
-70.79,32.71737673
-70.78,32.71748233
-70.77,32.717588
-70.76,32.71770918
-70.75,32.71781499
-70.74,32.71793632
-70.73,32.71804228
-70.72,32.71816375
-70.71,32.71826985
-70.7,32.71839146
-70.69,32.71849771
-70.68,32.71860402
-70.67,32.71872586
-70.66,32.71883232
-70.65,32.71895429
-70.64,32.71906089
-70.63,32.71918302
-70.62,32.71928976
-70.61,32.71941203
-70.6,32.71951892
-70.59,32.71962589
-70.58,32.71974837
-70.57,32.71985548
-70.56,32.7199781
-70.55,32.72008536
-70.54,32.72020813
-70.53,32.72031553
-70.52,32.72043844
-70.51,32.72054599
-70.5,32.7206536
-70.49,32.72077674
-70.48,32.7208845
-70.47,32.72100778
-70.46,32.72111569
-70.45,32.72123911
-70.44,32.72134716
-70.43,32.72145529
-70.42,32.72157893
-70.41,32.7216872
-70.4,32.72181099
-70.39,32.72191941
-70.38,32.72204334
-70.37,32.72215191
-70.36,32.72227599
-70.35,32.72238469
-70.34,32.72249348
-70.33,32.72261778
-70.32,32.7227267
-70.31,32.72285115
-70.3,32.72296022
-70.29,32.72308481
-70.28,32.72319403
-70.27,32.72330333
-70.26,32.72342814
-70.25,32.72353758
-70.24,32.72366254
-70.23,32.72377212
-70.22,32.72389723
-70.21,32.72400696
-70.2,32.72411677
-70.19,32.72424209
-70.18,32.72435205
-70.17,32.72447752
-70.16,32.72458762
-70.15,32.72471324
-70.14,32.72482349
-70.13,32.72494926
-70.12,32.72505965
-70.11,32.72517012
-70.1,32.72529611
-70.09,32.72540673
-70.08,32.72553286
-70.07,32.72564363
-70.06,32.72576991
-70.05,32.72588082
-70.04,32.72599181
-70.03,32.72611831
-70.02,32.72622945
-70.01,32.7263561
-70,32.72646738
-69.99,32.72659419
-69.98,32.72670562
-69.97,32.72681712
-69.96,32.72694414
-69.95,32.7270558
-69.94,32.72718297
-69.93,32.72729477
-69.92,32.72742209
-69.91,32.72753404
-69.9,32.72764607
-69.89,32.72777361
-69.88,32.72788578
-69.87,32.72801348
-69.86,32.7281258
-69.85,32.72825364
-69.84,32.72836611
-69.83,32.72847866
-69.82,32.72860672
-69.81,32.72871942
-69.8,32.72884763
-69.79,32.72896048
-69.78,32.72908884
-69.77,32.72920184
-69.76,32.7293149
-69.75,32.7294435
-69.74,32.72955671
-69.73,32.72968545
-69.72,32.72979882
-69.71,32.72992771
-69.7,32.73004123
-69.69,32.73015482
-69.68,32.73028394
-69.67,32.73039768
-69.66,32.73052694
-69.65,32.73064084
-69.64,32.73077025
-69.63,32.73088429
-69.62,32.73099841
-69.61,32.73112805
-69.6,32.73124232
-69.59,32.73137212
-69.58,32.73148653
-69.57,32.73160103
-69.56,32.73173105
-69.55,32.73184569
-69.54,32.73197586
-69.53,32.73209066
-69.52,32.73222098
-69.51,32.73233593
-69.5,32.73245095
-69.49,32.7325815
-69.48,32.73269667
-69.47,32.73282737
-69.46,32.7329427
-69.45,32.73307355
-69.44,32.73318903
-69.43,32.73330458
-69.42,32.73343566
-69.41,32.73355136
-69.4,32.7336826
-69.39,32.73379845
-69.38,32.73392983
-69.37,32.73404584
-69.36,32.73416193
-69.35,32.73429354
-69.34,32.73440978
-69.33,32.73454154
-69.32,32.73465793
-69.31,32.73477439
-69.3,32.73490639
-69.29,32.73502301
-69.28,32.73515515
-69.27,32.73527192
-69.26,32.73540422
-69.25,32.73552114
-69.24,32.73563814
-69.23,32.73577067
-69.22,32.73588782
-69.21,32.7360205
-69.2,32.73613781
-69.19,32.73625519
-69.18,32.7363881
-69.17,32.73650564
-69.16,32.7366387
-69.15,32.73675639
-69.14,32.73688961
-69.13,32.73700745
-69.12,32.73712537
-69.11,32.73725882
-69.1,32.73737689
-69.09,32.7375105
-69.08,32.73762872
-69.07,32.73774703
-69.06,32.73788086
-69.05,32.73799932
-69.04,32.73813331
-69.03,32.73825192
-69.02,32.73837061
-69.01,32.73850483
-69,32.73862368
-68.99,32.73875805
-68.98,32.73887705
-68.97,32.73901158
-68.96,32.73913073
-68.95,32.73924996
-68.94,32.73938472
-68.93,32.73950411
-68.92,32.73963903
-68.91,32.73975857
-68.9,32.73987818
-68.89,32.74001333
-68.88,32.74013311
-68.87,32.74026841
-68.86,32.74038834
-68.85,32.74050835
-68.84,32.74064389
-68.83,32.74076405
-68.82,32.74089974
-68.81,32.74102006
-68.8,32.74115591
-68.79,32.74127638
-68.78,32.74139694
-68.77,32.74153302
-68.76,32.74165373
-68.75,32.74178997
-68.74,32.74191083
-68.73,32.74203177
-68.72,32.74216825
-68.71,32.74228935
-68.7,32.74242598
-68.69,32.74254723
-68.68,32.74266857
-68.67,32.74280543
-68.66,32.74292692
-68.65,32.74306395
-68.64,32.74318559
-68.63,32.74330732
-68.62,32.74344458
-68.61,32.74356646
-68.6,32.74370387
-68.59,32.74382591
-68.58,32.74394803
-68.57,32.74408568
-68.56,32.74420796
-68.55,32.74434577
-68.54,32.7444682
-68.53,32.74459072
-68.52,32.74472876
-68.51,32.74485143
-68.5,32.74498964
-68.49,32.74511246
-68.48,32.74523537
-68.47,32.74537381
-68.46,32.74549688
-68.45,32.74563548
-68.44,32.7457587
-68.43,32.745882
-68.42,32.74602084
-68.41,32.7461443
-68.4,32.74628329
-68.39,32.74640691
-68.38,32.74653061
-68.37,32.74666985
-68.36,32.7467937
-68.35,32.7469331
-68.34,32.74705711
-68.33,32.74718121
-68.32,32.74732084
-68.31,32.74744509
-68.3,32.74758489
-68.29,32.7477093
-68.28,32.74783379
-68.27,32.74797382
-68.26,32.74809848
-68.25,32.74823867
-68.24,32.74836348
-68.23,32.74848837
-68.22,32.7486288
-68.21,32.74875386
-68.2,32.74889445
-68.19,32.74901966
-68.18,32.74914495
-68.17,32.74928578
-68.16,32.74941123
-68.15,32.74955222
-68.14,32.74967784
-68.13,32.74980353
-68.12,32.74994476
-68.11,32.75007062
-68.1,32.75021201
-68.09,32.75033802
-68.08,32.75046412
-68.07,32.75060575
-68.06,32.75073201
-68.05,32.7508738
-68.04,32.75100022
-68.03,32.75112672
-68.02,32.75126875
-68.01,32.75139541
-68,32.75153761
-67.99,32.75166443
-67.98,32.75179133
-67.97,32.75193377
-67.96,32.75206083
-67.95,32.75218798
-67.94,32.75233066
-67.93,32.75245796
-67.92,32.75260081
-67.91,32.75272828
-67.9,32.75285582
-67.89,32.75299891
-67.88,32.75312662
-67.87,32.75326987
-67.86,32.75339775
-67.85,32.7535257
-67.84,32.75366919
-67.83,32.75379731
-67.82,32.75392551
-67.81,32.75406925
-67.8,32.75419761
-67.79,32.75434151
-67.78,32.75447003
-67.77,32.75459864
-67.76,32.75474278
-67.75,32.75487155
-67.74,32.75501586
-67.73,32.75514479
-67.72,32.75527381
-67.71,32.75541836
-67.7,32.75554754
-67.69,32.75569226
-67.68,32.7558216
-67.67,32.75595102
-67.66,32.75609598
-67.65,32.75622557
-67.64,32.75635524
-67.63,32.75650045
-67.62,32.75663028
-67.61,32.75677565
-67.6,32.75690565
-67.59,32.75703573
-67.58,32.75718135
-67.57,32.75731159
-67.56,32.75744192
-67.55,32.75758779
-67.54,32.75771828
-67.53,32.75786431
-67.52,32.75799497
-67.51,32.7581257
-67.5,32.75827198
-67.49,32.75840289
-67.48,32.75854933
-67.47,32.7586804
-67.46,32.75881155
-67.45,32.75895824
-67.44,32.75908956
-67.43,32.75922096
-67.42,32.7593679
-67.41,32.75949946
-67.4,32.75964657
-67.39,32.7597783
-67.38,32.75991011
-67.37,32.76005747
-67.36,32.76018945
-67.35,32.76032151
-67.34,32.76046912
-67.33,32.76060135
-67.32,32.76074912
-67.31,32.76088152
-67.3,32.76101399
-67.29,32.76116202
-67.28,32.76129466
-67.27,32.76142739
-67.26,32.76157566
-67.25,32.76170856
